position,trap,cell_label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
zwf1egf_001,0,3,1.0,0.9995973886219823,0.9983940596619623,0.9964034268220432,0.993647511225906,0.9901564537887799,0.9859678613731465,0.9811260132416647,0.9756809588245559,0.9696875404309884,0.9632043752195386,0.9562928296209154,0.9490160167226558,0.9414378432159185,0.9336221277527995,0.9256318073607258,0.9175282432739662,0.9093706324838756,0.9012155267232324,0.8931164566545878,0.8851236558231538,0.877283876491064,0.86964028776809,0.8622324454303606,0.8550963223836364,0.8482643887778064,0.8417657312076785,0.8356262011395384,0.8298685835908827,0.8245127780829584,0.8195759849173869,0.8150728908491274,0.8110158492016408,0.8074150503719046,0.8042786794886139,0.8016130587105592,0.7994227722844243,0.7977107730276087,0.796478469371142,0.7957257925016564,0.795451243492479,0.7956519206255536,0.7963235273916011,0.7974603619287843,0.7990552889324806,0.8010996953518155,0.8035834314921118,0.8064947394742434,0.8098201713675988,0.8135444997156676,0.8176506236114707,0.8221194739492905,0.8269299219699204,0.8320586957139082,0.8374803094800926,0.8431670118278947,0.849088758027845,0.85521321311633,0.8615057918035605,0.8679297413713948,0.8744462733328955,0.8810147489648403,0.8875929228322664,0.8941372470778696,0.9006032375445463,0.9069459007558278,0.9131202184435988,0.9190816837629494,0.9247868806787255,0.9301940953838721,0.9352639461742301,0.9399600161284933,0.9442494713949525,0.948103647021988,0.9514985822086748,0.9544154876705203,0.9568411295301056,0.9587681167051171,0.9601950820629925,0.9611267514689055,0.9615738990519785,0.9615531913049198,0.9610869267588689,0.960202681697406,0.9589328754859515,0.9573142714413615,0.9553874306592123,0.9531961368264381,0.9507868098102151,0.9482079248195318,0.9455094523138031,0.9427423317390812,0.939957989773082,0.9372079112181608,0.9345432681439205,0.9320146104724558,0.9296716190151368,0.9275629200761869,0.925735959172338,0.9242369301909115
zwf1egf_001,1,2,1.0,0.996065034363437,0.9845230754542272,0.9661221843321216,0.9419846896784171,0.9134555312360804,0.8819452192027878,0.8487968200092304,0.8151933601260635,0.7821085440920728,0.7502941532810692,0.720293178593784,0.6924675997771365,0.6670319005434582,0.6440862887879982,0.6236461968886998,0.60566657260336,0.5900607088513611,0.5767140401185481,0.5654936319888467,0.5562541627263087,0.5488411544370122,0.5430921292068128,0.5388362856317689,0.5358932353022268,0.5340713147660328,0.5331659933822965,0.53295891914741,0.5332181618998592,0.5337001969320918,0.5341540875787196,0.5343281408161354,0.5339790078588398,0.5328827942294588,0.5308472845250841,0.5277239724774814,0.523418338261637,0.5178968414728528,0.5111894505892008,0.5033871663742986,0.49463478205709527,0.48511986699905396,0.47505948322719227,0.4646863382930187,0.4542359382721015,0.4439359161912048,0.4339982057603009,0.42461423745439164,0.41595294506505054,0.4081611263827089,0.40136559836910657,0.3956765946868225,0.3911919318176743,0.3880015822360967,0.38619241150296796,0.3858529435681194,0.3870781067479688,0.38997397954547813,0.3946626016556616,0.40128694291154704,0.41001613225746264,0.421051038074083,0.4346302538801559,0.45103646646654005,0.47060304379200424,0.49372043972995466,0.520841613170456,0.5524850126017994,0.5892326620606593,0.6317193470328841,0.6806066869971933,0.7365329432047375,0.8000260362433693,0.8713645559521981,0.9503722860466856,1.0361412493526305,1.126704429916274,1.2187292790090527,1.307372628261098,1.3864935113284025,1.449391796006038,1.490055972999244,1.5045902740695176,1.4922492503595854,1.455590413425703,1.3996844156076753,1.3307894228786752,1.2550596733475397,1.1776765985009803,1.1024882088276846,1.0320338425157451,0.9677728776948415,0.9103724999058591,0.8599719321906516,0.8163907465249127,0.7792780606871323,0.748212079696635,0.722762542687172,0.702527417227688,0.687152607564134
zwf1egf_001,6,3,1.0,0.9725374746098304,0.8994961535338094,0.8019955752374753,0.7003265662224963,0.6071445919290979,0.5276888198415293,0.46263701705639676,0.4106026337178405,0.3695872158623105,0.3376475815911676,0.31313502318959274,0.29473976669696833,0.28146069441783284,0.2725540923397244,0.26748244009813515,0.2658695027735305,0.267461718606454,0.2720932833838215,0.27965120973537727,0.290036157739913,0.3031149704880405,0.31866221956461815,0.3362918453228472,0.35538750788306855,0.3750517723195098,0.39410634718678483,0.4111788989628926,0.4248932988647644,0.43413427384430564,0.43830318725182943,0.4374606568912301,0.4322935139425827,0.4239273620255969,0.41367217049509947,0.4027958053384394,0.3923799179301942,0.38326343510598065,0.3760491059292964,0.3711418400123414,0.3687940887772387,0.36914315286584504,0.37223281943158415,0.37801610007071285,0.38633809348732917,0.39689988936757886,0.40920789238102,0.4225197143983564,0.435808359930939,0.4477778362216713,0.45696660037850795,0.46195682336397476,0.46166000026963006,0.4555898735729451,0.44400642735549717,0.42785781136975115,0.4085437225933748,0.38760533545538706,0.36645824652424075,0.3462343741049483,0.3277357267511814,0.31146545781783475,0.29769510232957747,0.28653774604593757,0.27801108391902385,0.27208489359616506,0.26871315700215853,0.2678531551242374,0.2694739037100609,0.2735554092166252,0.2800790476060213,0.289008284997175,0.30025833739109925,0.3136537824473339,0.3288755005256444,0.3454037237271478,0.36247285403450324,0.37906405716980746,0.39396680721834365,0.4059297438144416,0.4138869823148303,0.4171980416805231,0.41580970658155497,0.41026891916075486,0.40158364706619976,0.3909977401064049,0.37976968191227234,0.3690188313884654,0.3596570328140697,0.35238949187083135,0.3477567795949493,0.34619339167965163,0.3480873738739869,0.35383357924160436,0.3638777691979304,0.3787498142855116,0.39908186702494153,0.42560113758280954,0.4590755551155634,0.5001729177289713
zwf1egf_001,15,2,1.0,0.9998541096477047,0.9994169051627289,0.9986897829694541,0.9976750595144943,0.9963759550280383,0.9947965710911537,0.992941862302786,0.9908176024134386,0.9884303453581681,0.9857873816784167,0.9828966908694089,0.979766890226629,0.9764071807909541,0.9728272910072213,0.9690374187155537,0.9650481720890598,0.9608705101162753,0.9565156832027256,0.9519951744343073,0.94732064200693,0.9425038632831931,0.9375566808890838,0.9324909512129489,0.9273184956165149,0.9220510546146771,0.9167002452280887,0.9112775216613068,0.9057941394100483,0.9002611228548091,0.894689236355093,0.8890889588193174,0.8834704616903086,0.8778435902553992,0.8722178481635035,0.8666023850092022,0.8610059868256247,0.855437069313664,0.8499036736245245,0.844413464505506,0.8389737306149821,0.8335913868113884,0.8282729782224008,0.8230246859039615,0.8178523339041599,0.8127613975537897,0.807757012813481,0.8028439865162899,0.7980268073543494,0.7933096574683222,0.78869642450887,0.7841907140498542,0.7797958622434847,0.7755149486179139,0.7713508089277892,0.7673060479779023,0.7633830523492765,0.7595840029657336,0.7559108874471587,0.7523655122033277,0.748949514229218,0.7456643725692629,0.7425114194239549,0.7394918508776338,0.736606737231205,0.7338570329279185,0.7312435860642877,0.7287671474816839,0.726428379437231,0.7242278638552718,0.722166110163013,0.7202435627159214,0.7184606078201409,0.716817580360602,0.7153147700446536,0.7139524272720055,0.7127307686424873,0.7116499821137275,0.7107102318212563,0.7099116625738173,0.7092544040368547,0.7087385746171923,0.7083642850619226,0.7081316417844208,0.7080407499302741,0.7080917161957109,0.7082846514109028,0.7086196729002588,0.7090969066315581,0.7097164891654918,0.7104785694169117,0.7113833102387803,0.7124308898395724,0.7136215030445887,0.7149553624114152,0.7164326992095269,0.7180537642738272,0.7198188287417387,0.7217281846832975,0.7237821456335899
zwf1egf_001,15,4,1.0,1.0000852231503727,1.000340954285005,1.0007673783549182,1.0013648032794187,1.0021336594451888,1.0030744990003646,1.0041879949389245,1.0054749399692862,1.0069362451595998,1.0085729383507054,1.0103861623261785,1.0123771727272588,1.0145473356987489,1.0168981252501839,1.019431120314686,1.022148001485935,1.02505054741162,1.0281406308195145,1.0314202141500537,1.034891344766861,1.0385561497141644,1.042416829987416,1.0464756542807077,1.0507349521717677,1.055197106702412,1.0598645463093839,1.0647397360574995,1.0698251681239819,1.0751233514798697,1.0806368007113756,1.0863680239212024,1.092319509647059,1.098493712732037,1.104893039079232,1.111519829220993,1.1183763406316753,1.1254647287117403,1.132787026370692,1.140345122136753,1.1481407367225083,1.1561753979781546,1.1644504141676806,1.1729668455083893,1.1817254739209964,1.1907267709461704,1.1999708637942121,1.2094574995077223,1.2191860072329546,1.2291552586142858,1.2393636263481616,1.2498089409582815,1.2604884458828558,1.2713987509978328,1.282535784737152,1.2938947450125589,1.3054700491813582,1.3172552833607152,1.3292431514416627,1.3414254242145625,1.3537928890801298,1.3663353008856656,1.3790413344941632,1.3918985397635442,1.4048932996832233,1.4180107924840861,1.4312349586041717,1.444548473453723,1.4579327269777496,1.4713678110592296,1.484832515838818,1.4983043360445174,1.511759488424147,1.5251729413515545,1.5385184576311823,1.5517686514521405,1.5648950603397096,1.5778682328171239,1.59065783232229,1.6032327577220973,1.6155612805316477,1.6276111986787452,1.6393500063581063,1.6507450791994727,1.6617638736346856,1.672374138998241,1.6825441405422177,1.692242891199702,1.7014403896014902,1.7101078615503267,1.7182180018965727,1.7257452135505793,1.7326658402200816,1.7389583893853955,1.744603742027808,1.749585345712729,1.7538893878009287,1.7575049458179057,1.760424112349223,1.7626420922414627
zwf1egf_001,16,4,1.0,1.000117629088991,1.0004705003730656,1.0010585656610447,1.0018817438265204,1.0029399195979474,1.004232941868295,1.005760621527903,1.0075227288253028,1.009518990262065,1.0117490850290565,1.0142126409930268,1.016909230244058,1.01983836421625,1.0229994883959896,1.0263919766343452,1.0300151250825218,1.033868145771912,1.0379501598631071,1.0422601905912934,1.0467971559387004,1.0515598610682946,1.0565469905565796,1.061757100467275,1.0671886103116917,1.0728397949458577,1.0787087764587582,1.0847935161104558,1.0910918063833202,1.097601263213944,1.104319318477724,1.111243212802164,1.1183699887889598,1.125696484728483,1.1332193288935184,1.140934934501782,1.1488394954388321,1.1569289828343758,1.1651991425854682,1.173645493919771,1.1822633290905435,1.191047714292508,1.1999934918838948,1.2090952839948128,1.218347497595587,1.2277443310906537,1.2372797824941388,1.246947659232202,1.2567415896047343,1.2666550359249893,1.276681309340344,1.2868135863206953,1.2970449267831399,1.3073682938027056,1.317776574839257,1.3282626043904264,1.3388191879598939,1.3494391272097375,1.360115246145297,1.370840418161285,1.3816075937591465,1.39240982872819,1.4032403125671666,1.4140923969090389,1.4249596236999837,1.435835752874487,1.446714789261896,1.457591008456255,1.4684589813807096,1.4793135972804077,1.490150084883555,1.5009640314791353,1.511751399671673,1.522508541588061,1.5332322103287614,1.5439195684752753,1.5545681934874036,1.565176079847017,1.5757416378296016,1.5862636888101944,1.5967414570360743,1.6071745578245005,1.6175629821692006,1.6279070777641407,1.6382075264768334,1.6484653183258884,1.658681722038396,1.6688582522819249,1.6789966336833129,1.6890987617619722,1.6991666609191487,1.7092024396366725,1.7192082430491322,1.7291862030627019,1.739138386201906,1.7490667393731478,1.7589730337409153,1.7688588069198745,1.778725303693809,1.7885734154811659
zwf1egf_001,21,1,1.0,0.9998047711343105,0.9992196349373105,0.9982462393954643,0.9968873204863786,0.995146686338707,0.993029195370916,0.9905407287136624,0.987688157293583,0.9844793040195642,0.9809229015646571,0.9770285462768384,0.9728066487791435,0.968268381834347,0.9634256260516003,0.9582909140030146,0.9528773732981933,0.9471986691354817,0.9412689468118586,0.9351027746305974,0.9287150875988717,0.9221211322581607,0.9153364129403017,0.9083766396928643,0.9012576780706466,0.8939955009465491,0.8866061424558817,0.8791056541538584,0.8715100634370717,0.8638353342562074,0.8560973301290631,0.8483117794497693,0.8404942430814885,0.832660084215164,0.8248244404753972,0.8170021982554971,0.8092079692663383,0.8014560692871872,0.7937604991103123,0.7861349276744137,0.7785926773841002,0.7711467116133788,0.7638096243901036,0.7565936322553256,0.7495105682864281,0.7425718782658388,0.7357886189680863,0.7291714585272133,0.722730678834307,0.7164761799014864,0.7104174861143819,0.7045637542802503,0.6989237833638294,0.6935060257879201,0.6883186001609879,0.683369305279801,0.6786656352415605,0.6742147954871627,0.6700237195852334,0.6660990865554058,0.6624473385188542,0.6590746984543704,0.6559871878290048,0.6531906438634713,0.6506907361838508,0.6484929826025588,0.6466027637627899,0.6450253363716784,0.6437658447380424,0.6428293303207778,0.6422207389837412,0.6419449256423935,0.6420066559767615,0.6424106048746892,0.6431613512593882,0.6442633689464943,0.6457210131690141,0.6475385024047137,0.6497198951407753,0.6522690612165184,0.6551896473982609,0.6584850368630741,0.6621583023024801,0.6662121524056832,0.6706488715474787,0.6754702525915944,0.6806775228290575,0.6862712632063773,0.6922513211630176,0.6986167175944609,0.7053655486883725,0.7124948836481768,0.7200006596208463,0.7278775754821993,0.7361189864997805,0.7447168022840941,0.7536613908441131,0.7629414919697316,0.7725441435553987,0.7824546248350305
zwf1egf_001,22,2,1.0,0.9992159491055284,0.9968879279969504,0.9930868876219084,0.9879264186599317,0.9815562653214709,0.9741541685007268,0.9659167813699181,0.9570504018143119,0.9477621759101852,0.9382522736852101,0.9287073570329742,0.9192954816698788,0.9101624241001754,0.9014293140525305,0.8931913864591595,0.8855176411751672,0.8784512053579172,0.8720102231218343,0.8661891402974545,0.8609603005833723,0.8562758163235589,0.8520697172097847,0.8482604091702359,0.8447534902504549,0.8414449680264636,0.8382249028017967,0.8349814630110414,0.8316053266607809,0.8279943008271846,0.8240579685380129,0.8197221192645348,0.8149326868386603,0.809658916444084,0.8038955159772357,0.7976636161364898,0.7910104608915232,0.7840078623613835,0.776749564926425,0.7693477559263945,0.7619290213921815,0.7546300678836665,0.7475935157000403,0.7409640208003005,0.7348849131604235,0.729495459871162,0.7249287828705733,0.7213103918795771,0.7187572374623387,0.7173771484418933,0.7172684908766555,0.718519869623577,0.7212096848713846,0.7254053520486966,0.7311619925084378,0.738520404482683,0.747504131482836,0.7581154639950517,0.7703302487951764,0.784091450926501,0.7993015320171838,0.8158138922860969,0.8334238867599746,0.8518602731777087,0.870778362346898,0.8897565676581436,0.9082983858309879,0.9258419297846855,0.9417787879520677,0.9554830359921707,0.9663496242865222,0.9738392724111874,0.977524859965373,0.9771327710813819,0.9725723999031982,0.9639484366411356,0.9515534630341917,0.9358420496972006,0.9173909048903599,0.896851729764358,0.8749038352795163,0.8522124272127577,0.8293963698098865,0.8070069292077306,0.7855170591174779,0.7653195226558034,0.746731572846072,0.7300038936728683,0.7153318244177274,0.7028673600005404,0.6927309012516244,0.685022142788933,0.679829800806734,0.6772400967951568,0.6773440390505036,0.6802435991987027,0.6860568814236485,0.6949223384543978,0.7070020055460209,0.7224836007166058
zwf1egf_001,25,2,1.0,0.9999355911173659,0.9997424903075454,0.999421074620442,0.998971970928124,0.99839605361985,0.9976944413983414,0.9968684932002274,0.9959198032696588,0.9948501954198865,0.9936617165229593,0.9923566292726461,0.9909374042701046,0.9894067114857639,0.9877674111541908,0.986022544161511,0.9841753219870565,0.9822291162625042,0.980187448012676,0.9780539766425213,0.9758324887345545,0.9735268867202644,0.9711411774876472,0.9686794609852674,0.9661459188809792,0.9635448033308203,0.9608804259105932,0.9581571467593609,0.9553793639805489,0.9525515033426006,0.9496780083172482,0.946763330489476,0.9438119203692107,0.9408282186307185,0.9378166478016802,0.934781604419963,0.9317274516722637,0.9286585125250967,0.9255790633550557,0.9224933280819043,0.9194054728049127,0.9163196009398943,0.9132397488517074,0.9101698819744838,0.9071138914096345,0.9040755909896653,0.901058714794088,0.8980669151021871,0.8951037607661072,0.8921727359866501,0.8892772394733023,0.8864205839693612,0.8836059961225288,0.8808366166810534,0.8781155009953513,0.8754456198050314,0.8728298602914076,0.8702710273758026,0.8677718452443454,0.8653349590803887,0.8629629369862288,0.8606582720763917,0.8584233847254313,0.8562606249538709,0.8541722749366697,0.8521605516193645,0.8502276094278133,0.8483755430582746,0.8466063903353485,0.8449221351260983,0.8433247102994699,0.8418160007208841,0.8403978462726488,0.8390720448915595,0.837840355615767,0.8367045016336863,0.8356661733283498,0.8347270313112538,0.8338887094403112,0.8331528178171036,0.832520945759121,0.8319946647431905,0.8315755313167139,0.8312650899737931,0.8310648759936596,0.8309764182392096,0.8310012419137389,0.8311408712742646,0.8313968323000677,0.8317706553153041,0.8322638775647299,0.8328780457417299,0.8336147184679767,0.8344754687241451,0.8354618862311695,0.8365755797815859,0.8378181795205094,0.8391913391757861,0.8406967382368346,0.8423360840816108
zwf1egf_001,32,1,1.0,1.0000263436433359,1.000105371337446,1.0002370733707475,1.000421433544311,1.0006584291524365,1.0009480309555117,1.001290203145171,1.0016849033018278,1.0021320823446276,1.002631684473907,1.0031836471062445,1.0037879008021933,1.0044443691868254,1.0051529688631926,1.0059136093188557,1.006726192825628,1.0075906143326931,1.0085067613532823,1.0094745138450971,1.010493744084685,1.0115643165359927,1.0126860877133266,1.0138589060389775,1.0150826116957743,1.0163570364748498,1.0176820036189183,1.019057327661386,1.0204828142616202,1.0219582600367392,1.0234834523902816,1.0250581693381549,1.0266821793322574,1.0283552410822132,1.0300771033756466,1.031847504897484,1.0336661740487418,1.0355328287653236,1.037447176337341,1.0394089132294992,1.0414177249031251,1.0434732856403977,1.0455752583714113,1.0477232945046777,1.0499170337617112,1.05215610401637,1.054440121139626,1.0567686888504648,1.0591413985736369,1.061557829304995,1.0640175474851707,1.066520106882353,1.0690650484849644,1.0716519004050187,1.0742801777929856,1.0769493827649652,1.079659004343026,1.082408518409533,1.085197387676321,1.0880250616695673,1.0908909767312127,1.0937945560378115,1.0967352096376397,1.0997123345069473,1.1027253146261837,1.1057735210770554,1.1088563121612425,1.1119730335415896,1.1151230184065952,1.1183055876589676,1.121520050129019,1.1247657028136462,1.1280418311415978,1.1313477092657216,1.134682600382832,1.1380457570818125,1.1414364217205177,1.1448538268319968,1.14829719556053,1.1517657421278726,1.15525867233011,1.1587751840654112,1.1623144678929354,1.1658757076230848,1.1694580809392123,1.173060760050831,1.1766829123783014,1.180323701268888,1.1839822867440055,1.1876578262773876,1.1913494756038319,1.1950563895580866,1.1987777229433607,1.202512631428851,1.2062602724755869,1.210019806289804,1.2137903968029833,1.2175712126775748,1.221361428337358,1.2251602250213014
